,user,attachments,pdf,working_day_emails,address_count,weekend_emails,working_day_files,weekend_files,tld_li,tld_gov,tld_eu,black_domains,weekend_device,email_size,tld_com,jpg,recipients,zip,doc,exe,weekday_device,email_size,role,functional_unit,department,team,insider
224,KWC0004,0.32312230542319037,0.0,0.05757057313943541,0.0,0.0,0.0,0.0,0.0,0.11962745062324305,0.0,0.24028394670050754,0.0,0.5737817629717092,0.7465106533118182,0.0,0.6731518431102321,0.0,0.0,0.0,0.0,0.5737817629717092,20,2,-1,-1,0
225,KSP0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618133627045083,0.27406544865024807,0.0,0.5480159168391463,0.0,0.0,0.0,0.0,0.2618133627045083,7,1,6,3,0
226,WKF0012,0.5371222901146732,0.0,0.2832122707516429,0.0,0.0,0.0,0.0,0.0,0.1199887069452287,0.0,0.0,0.0,0.44419021913875056,0.43471099854087086,0.0,0.5170522103770878,0.0,0.0,0.0,0.0,0.44419021913875056,27,1,3,-1,0
227,RTO0313,0.5414201183431954,0.0,0.28104784220379125,0.0,0.0,0.0,0.0,0.0,0.07939017504234896,0.3948717948717949,0.0,0.0,0.41710880130227324,0.37940118970524495,0.0,0.5575828145364561,0.0,0.0,0.0,0.0,0.41710880130227324,1,5,2,1,0
228,AHM0410,0.5656756331602958,0.2806558536261988,0.05919391604899203,0.0,0.5,0.26666666666666666,0.2692307692307693,0.0,0.0,0.0,0.0,0.09090909090909091,0.4451785323494768,0.22590100776398855,0.20980392156862746,0.47262163749385966,0.16078431372549018,0.2805040444615638,0.0274509803921568,0.09090909090909091,0.4451785323494768,23,2,3,6,0
229,SPA0141,0.6439428834638415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060794278185582536,0.0,0.0,0.0,0.11449120354508757,0.2792603795851017,0.0,0.6978661581112302,0.0,0.0,0.0,0.0,0.11449120354508757,5,3,4,-1,0
230,FAW0032,0.7365686183539019,0.0,0.3948317030535203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4522721993120644,0.35854975114095766,0.0,0.47335633554567913,0.0,0.0,0.0,0.0,0.4522721993120644,14,1,6,2,0
231,MCT0720,0.7639889055701163,0.0,0.22767545009073512,0.0,0.0,0.0,0.0,0.0,0.12287294253001542,0.0,0.0,0.0,0.46669239209278146,0.005488260245145791,0.0,0.5537523577517174,0.0,0.0,0.0,0.0,0.46669239209278146,3,3,3,4,0
232,NAF0033,0.44870506378044067,0.0,0.22517945475508613,0.0,0.0,0.0,0.0,0.0,0.07599284773197817,0.0,0.17068527918781717,0.0,0.3753264044977911,0.35758267092115176,0.0,0.5454890345768577,0.0,0.0,0.0,0.0,0.3753264044977911,25,1,6,1,0
233,CKH0144,0.4987417970099176,0.0,0.3683460494370467,0.0,0.0,0.0,0.0,0.0,0.060794278185582536,0.0,0.11961197625397915,0.0,0.4206857705429776,0.21978137202675094,0.0,0.5300146218760196,0.0,0.0,0.0,0.0,0.4206857705429776,31,3,4,-1,0
234,GCC0945,0.40061538461538465,0.0,0.05661659137864622,0.0,0.0,0.0,0.0,0.0,0.086559472273758,0.0,0.12327505170144762,0.0,0.41863680215706367,0.007170750000039316,0.0,0.6239133052378074,0.0,0.0,0.0,0.0,0.41863680215706367,3,3,3,6,0
235,DLF0377,0.0,0.0,0.055741264723300654,0.0,0.0,0.0,0.0,0.0,0.1932751427316645,0.0,0.0,0.0,0.4723408285452937,0.23141559810856643,0.0,0.40398551086984735,0.0,0.0,0.0,0.0,0.4723408285452937,4,2,1,2,0
236,HLM0933,0.3261559091260734,0.0,0.2264924544912674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40638581292996356,0.24488368357370927,0.0,0.5325766338369764,0.0,0.0,0.0,0.0,0.40638581292996356,2,2,2,6,0
237,IDO0176,0.4572422258592472,0.0,0.2286372694012225,0.0,0.0,0.0,0.0,0.0,0.3097921196903621,0.2,0.0,0.0,0.36772867198277837,0.3945190952213026,0.0,0.6075958791807032,0.0,0.0,0.0,0.0,0.36772867198277837,1,5,2,1,0
238,CGA0629,0.5081157374735357,0.0,0.05767664670658683,0.0,0.0,0.0,0.0,0.0,0.32302311895085933,0.2,0.0,0.0,0.14017699597731337,0.3849795416595763,0.0,0.40422758479748566,0.0,0.0,0.0,0.0,0.14017699597731337,1,5,2,3,0
239,JER0404,0.19931817599261778,0.0,0.2265441787232987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16656829181914762,0.0,0.5335271443206455,0.21922163109858572,0.0,0.5476009301334637,0.0,0.0,0.0,0.0,0.5335271443206455,2,2,2,2,0
240,OLF0504,0.3065682242035613,0.0,0.22739713120343166,0.0,0.0,0.0,0.0,0.0,0.21123808978251324,0.2,0.17313610406091365,0.0,0.47142918840379444,0.3881158332415137,0.0,0.4730747443999723,0.0,0.0,0.0,0.0,0.47142918840379444,1,5,2,2,0
241,AAE0190,0.1998884437908828,0.0,0.22861098612024508,0.0,0.0,0.0,0.0,0.0,0.11490786646066149,0.0,0.0,0.0,0.4123643328270177,0.3452368467697128,0.0,0.46190177784427444,0.0,0.0,0.0,0.0,0.4123643328270177,14,6,1,-1,0
242,HJA0018,0.33914152146196347,0.0,0.401600102849627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4625267653021865,0.29338185912981485,0.0,0.46911242502329564,0.0,0.0,0.0,0.0,0.4625267653021865,24,1,1,-1,0
243,LIM0674,0.33081900677719495,0.1197177027010383,0.484647599211515,0.0,0.5,0.1,0.038461538461538464,0.0,0.0,0.42393162393162404,0.0,0.18181818181818182,0.39187527734497607,0.22703218916533588,0.0245901639344262,0.5052546502808397,0.021857923497267732,0.0968884663159993,0.0163934426229508,0.09090909090909091,0.39187527734497607,16,2,1,4,0
244,AKF0709,0.3712017519846701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11165801690658785,0.0,0.0,0.0,0.2757335844338833,0.00639484453054958,0.0,0.9875305576326054,0.0,0.0,0.0,0.0,0.2757335844338833,3,3,3,4,0
245,CKB0482,0.3992376305557674,0.0,0.4021385799828914,0.0,0.0,0.0,0.0,0.0,0.2279785431959345,0.2,0.18393438896886122,0.0,0.4110324098921012,0.38876922732108404,0.0,0.5191061303178071,0.0,0.0,0.0,0.0,0.4110324098921012,1,5,2,2,0
246,BIH0745,0.0,0.37866265965439516,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.2735742518351214,0.4666666666666666,0.10532994923857865,0.0,0.5084892888730614,0.368382084237297,1.0,0.3435794460810664,0.2222222222222222,0.42095416276894293,0.0,0.18181818181818182,0.5084892888730614,1,5,2,4,1
247,ORG0339,0.45510266625804474,0.0,0.05696076518641914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166708083804679,0.06329730143512811,0.0,0.3522646320197831,0.0,0.0,0.0,0.0,0.5166708083804679,6,5,3,1,0
248,IMG0320,0.2015810276679842,0.0,0.056891930424864554,0.0,0.0,0.0,0.0,0.0,0.1652844438170525,0.2,0.0,0.0,0.36533036764541116,0.3793358029498908,0.0,0.6904645756044854,0.0,0.0,0.0,0.0,0.36533036764541116,1,5,2,1,0
249,KVS0425,0.186350025813113,0.0,0.28737965851945985,0.0,0.0,0.0,0.0,0.0,0.06991341991341991,0.0,0.10532994923857865,0.0,0.41456561439824924,0.22951239846222968,0.0,0.5143748611049386,0.0,0.0,0.0,0.0,0.41456561439824924,23,2,3,6,0
250,AIB0948,0.0,0.17882249350375898,0.22631467041144795,0.0,0.0,0.16666666666666666,0.0,0.0,0.08371671094408087,0.0,0.0,0.0,0.5183624302663308,0.007954822895523676,0.1305732484076433,0.47245149637800665,0.09235668789808917,0.17133102548366527,0.0254777070063694,0.7272727272727273,0.5183624302663308,3,3,3,6,0
251,JTM0223,0.0,0.0,0.40791717058493854,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.0,0.5266497461928933,0.0,0.39435731745672875,0.2534680537691134,0.0,0.5891776820773007,0.0,0.0,1.0,0.18181818181818182,0.39435731745672875,7,1,6,2,1
252,SOG0411,0.3482220155834162,0.0,0.3997223096143796,0.0,0.0,0.0,0.0,0.0,0.25846253125756236,0.26666666666666666,0.0,0.0,0.3964573061921719,0.22795260948684387,0.0,0.5257034400496483,0.0,0.0,0.0,0.0,0.3964573061921719,23,2,3,6,0
253,ASS0206,0.7596038137554383,0.0,0.39833502507687674,0.0,0.0,0.0,0.0,0.11690821256038648,0.0786132907572188,0.0,0.1618673484622275,0.0,0.4234038970301963,0.3586860406234245,0.0,0.5461638161807905,0.0,0.0,0.0,0.0,0.4234038970301963,25,1,6,1,0
254,IJM0776,0.3310870947234584,0.09427927444456372,0.2293413173652695,0.0,0.0,0.1,0.0,0.0,0.07069102114602623,0.0,0.0,0.0,0.49042121755910983,0.0613111840366799,0.09047619047619045,0.5336609928301677,0.06349206349206346,0.11016971802752905,0.0285714285714285,0.18181818181818182,0.49042121755910983,6,5,3,4,1
255,RAS0432,0.7323424107627211,0.0,0.22814899301925254,0.0,0.0,0.0,0.0,0.0,0.07196057417885279,0.0,0.20641272310463396,0.0,0.3847180996981123,0.23251820061784134,0.0,0.3801022206107252,0.0,0.0,0.0,0.0,0.3847180996981123,13,2,3,7,0
256,ROB0272,0.35366493395011683,0.0,0.22994759894730446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31816816208793064,0.2448428464437361,0.0,0.49168275671069583,0.0,0.0,0.0,0.0,0.31816816208793064,23,2,3,4,0
257,ORM0669,0.0,0.0,0.2270559502113785,0.0,0.0,0.0,0.0,0.0,0.0,0.4326530612244899,0.0,0.0,0.4896439056435167,0.23515606615081963,0.0,0.4143442543357079,0.0,0.0,0.0,0.0,0.4896439056435167,4,2,1,4,0
258,ARL0034,0.0,0.0,0.05774488290499746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17890212483738485,0.0,0.35643432015353405,0.3626661338422506,0.0,0.3723583864198936,0.0,0.0,0.0,0.0,0.35643432015353405,25,1,6,1,0
259,TRK0914,0.4758067179707369,0.0,0.3690333618477331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42116699591427853,0.2412410115801048,0.0,0.546452097716176,0.0,0.0,0.0,0.0,0.42116699591427853,4,2,1,6,0
260,IAT0263,0.4884996911449439,0.0,0.5138579982891361,0.0,0.0,0.0,0.0,0.0,0.06437041219649915,0.0,0.10532994923857865,0.0,0.41186344960687826,0.21608639337806693,0.0,0.4731164845690268,0.0,0.0,0.0,0.0,0.41186344960687826,30,2,3,3,0
261,MIC0726,0.0,0.0,0.22671476921932535,0.0,0.0,0.0,0.0,0.0,0.1753342225932018,0.0,0.0,0.0,0.3147842362128408,0.3909417626356553,0.0,0.5630706840821222,0.0,0.0,0.0,0.0,0.3147842362128408,1,5,2,4,0
262,DAL0673,0.44549690627148425,0.09214430337836979,0.056715141146278875,0.0,0.0,0.06666666666666667,0.0,0.0,0.10871447393186524,0.45789473684210524,0.0,0.0,0.43433932470132497,0.23083935661252222,0.07627118644067794,0.6014748057994987,0.059322033898305065,0.09546384233641451,0.0084745762711864,0.09090909090909091,0.43433932470132497,16,2,1,4,0
263,DGM0754,0.3222377622377623,0.0,0.22784554755064604,0.0,0.0,0.0,0.0,0.0,0.29910784867306606,0.0,0.23699238578680196,0.0,0.4333988285841226,0.3740901097257032,0.0,0.4562080992730646,0.0,0.0,0.0,0.0,0.4333988285841226,1,5,2,4,0
264,RDT0424,0.1739878542510121,0.10676578749654,0.2298706933958171,0.0,0.0,0.1,0.0,0.0,0.07737453587255959,0.0,0.0,0.0,0.430485950857161,0.21927063565455351,0.09539473684210525,0.4243131911657523,0.0394736842105263,0.095711683324307,0.0131578947368421,0.09090909090909091,0.430485950857161,23,2,3,6,0
265,DBW0483,0.4936566140844499,0.0,0.48282163995708005,0.0,0.0,0.0,0.0,0.0,0.5500533497268918,0.0,0.1859586271955437,0.0,0.41634343639246296,0.37474575688830647,0.0,0.5227558725415777,0.0,0.0,0.0,0.0,0.41634343639246296,1,5,2,2,0
266,JJH0613,0.7330225850480286,0.1612760218581275,0.22758493038984687,0.0,0.0,0.16666666666666666,0.0,0.0,0.2963721061547149,0.2,0.0,0.0,0.3784106300175285,0.38127153025801486,0.11645962732919254,0.5597136054349088,0.09109730848861283,0.1658193354211575,0.031055900621118,0.2727272727272727,0.3784106300175285,1,5,2,3,0
267,IRT0491,0.7202550903444971,0.0,0.28631308810949524,0.0,0.0,0.0,0.0,0.0,0.060794278185582536,0.0,0.1830734832003867,0.0,0.364490209686009,0.40124088681488224,0.0,0.5507852137527687,0.0,0.0,0.0,0.0,0.364490209686009,1,5,2,2,0
268,BBH0810,0.6634615384615385,0.0,0.22714124545939177,0.0,0.0,0.0,0.0,0.0,0.07092665788317963,0.0,0.0,0.0,0.43112755900980915,0.23638956053929538,0.0,0.5349859735867897,0.0,0.0,0.0,0.0,0.43112755900980915,0,2,2,5,0
269,NSS0876,0.7137612243995224,0.0,0.40328174819192797,0.0,0.0,0.0,0.0,0.0,0.12776683667457792,0.25569620253164554,0.10532994923857865,0.0,0.4335377957131161,0.39932970913213905,0.0,0.523901218138219,0.0,0.0,0.0,0.0,0.4335377957131161,1,5,2,5,0
270,RVF0201,0.5448717948717949,0.08203366881052832,0.05655074943281141,0.0,0.0,0.06666666666666667,0.0,0.0,0.09119141727837381,0.0,0.0,0.0,0.45442952996952357,0.29654265298973614,0.0659340659340659,0.6382533948759113,0.0695970695970696,0.08604118052200371,0.0329670329670329,0.09090909090909091,0.45442952996952357,5,6,3,-1,0
271,WJD0576,0.32026379514658143,0.0,0.22600513259195895,0.0,0.0,0.0,0.0,0.0,0.07582942225298467,0.0,0.1597421031106406,0.0,0.5329950679421422,0.005880296692887969,0.0,0.47679901349786924,0.0,0.0,0.0,0.0,0.5329950679421422,3,3,3,3,0
272,KAC0124,0.677698171897708,0.0,0.22716515771100246,0.0,0.0,0.0,0.0,0.0,0.060794278185582536,0.0,0.12639593908629437,0.0,0.43311814802858706,0.2137412882561898,0.0,0.5233655881771302,0.0,0.0,0.0,0.0,0.43311814802858706,9,3,2,-1,0
273,BCR0581,0.17954138884371446,0.0,0.22364414029084687,0.0,0.0,0.0,0.0,0.0,0.07454536491803575,0.0,0.19603073886068806,0.0,0.4139458692832889,0.004352988031892394,0.0,0.5071310107642937,0.0,0.0,0.0,0.0,0.4139458692832889,3,3,3,3,0
274,FRB0023,0.4640679014080549,0.0,0.28518766039349874,0.0,0.0,0.0,0.0,0.0,0.3237536560517927,0.0,0.14482868020304565,0.0,0.4679293744979258,0.2805426654662584,0.0,0.24118150780978276,0.0,0.0,0.0,0.0,0.4679293744979258,24,1,2,-1,0
275,KKS0119,0.17518248175182483,0.0,0.22801564501055696,0.0,0.0,0.0,0.0,0.0,0.08781395737917477,0.0,0.12153455681374456,0.0,0.33240973294374854,0.3411776360503823,0.0,0.4312382643218431,0.0,0.0,0.0,0.0,0.33240973294374854,14,3,4,-1,0
276,BMC0547,0.32146864480738063,0.0,0.3915904836290154,0.0,0.0,0.0,0.0,0.0,0.07430411778237866,0.2,0.0,0.0,0.44862792763680304,0.22448962086512128,0.0,0.5216429539526768,0.0,0.0,0.0,0.0,0.44862792763680304,16,2,1,3,0
277,LCB0664,0.0,0.08495403869523345,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5197974322926413,0.33394129661914124,0.04697986577181205,0.4070300560366782,0.0738255033557047,0.09153634143432048,0.0134228187919463,0.7272727272727273,0.5197974322926413,14,5,2,4,0
278,CKB0427,0.5545152521896708,0.0,0.2546324261098794,0.0,0.0,0.0,0.0,0.0,0.07401042561723092,0.0,0.0,0.0,0.4575347737868185,0.23573616645972506,0.0,0.47834622009607575,0.0,0.0,0.0,0.0,0.4575347737868185,13,2,3,7,0
279,TLM0797,0.0,0.0,0.4824814450372583,0.0,0.0,0.0,0.0,0.0,0.06730795084832353,0.0,0.0,0.0,0.4187414008217214,0.2325427028958252,0.0,0.5600946190965201,0.0,0.0,0.0,0.0,0.4187414008217214,4,2,1,5,0
280,HTH0007,0.4713129359059207,0.0,0.22833537893157782,0.0,0.0,0.0,0.0,0.0,0.060794278185582536,0.0,0.0,0.0,0.41471726815671595,0.7749659654771048,0.0,0.4560547555932386,0.0,0.0,0.0,0.0,0.41471726815671595,20,5,-1,-1,0
281,MCS0035,0.0,0.0,0.22988671706957678,0.0,0.0,0.0,0.0,0.0,0.4002974600800688,0.0,0.18871615905245342,0.0,0.42924806253601666,0.3515666019155501,0.0,0.49779924093508576,0.0,0.0,0.0,0.0,0.42924806253601666,25,1,6,1,0
282,UAD0771,0.20397807996752587,0.19993812701639632,0.2284408886603342,0.0,0.0,0.2,0.0,0.0,0.06355765446674537,0.0,0.0,0.0,0.4346295135317515,0.059826145387410906,0.1764705882352941,0.47795697985287156,0.09912854030501089,0.19578495570351617,0.0457516339869281,0.18181818181818182,0.4346295135317515,6,5,3,4,0
283,OKB0439,0.5158371040723982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1357421176807035,0.0,1.0,0.24189440565967507,0.0,0.7664057796508121,0.0,0.0,0.0,0.0,1.0,26,2,3,7,0
284,TVS0006,0.0,0.0,0.22799419793952466,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4062684541369759,0.6176940105245334,0.0,0.5475176235383206,0.0,0.0,0.0,0.0,0.4062684541369759,20,4,-1,-1,0
285,SKG0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06730795084832353,0.0,0.10532994923857865,0.0,0.6621065065132079,0.06109209641657837,0.0,0.4572037681741108,0.0,0.0,0.0,0.0,0.6621065065132079,6,5,3,4,0
286,KMW0545,0.5940353628614069,0.13956423741547708,0.2292063272299332,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.42539907492605167,0.22359937143170674,0.11,0.6167702843399887,0.09999999999999999,0.16417212347988772,0.01,0.09090909090909091,0.42539907492605167,16,2,1,3,0
287,TSM0927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5662213832132963,0.23225684298601323,0.0,0.6692471216294686,0.0,0.0,0.0,0.0,0.5662213832132963,15,2,1,6,0
288,PRM0740,0.7105263157894738,0.0,0.23368389271876414,0.0,0.0,0.0,0.0,0.0,0.21639868068439497,0.0,0.0,0.0,0.6338855760300586,0.347695241994096,0.0,0.5497164041953164,0.0,0.0,0.0,0.0,0.6338855760300586,1,5,2,4,0
289,UFK0208,0.5067873303167422,0.0,0.0023691116556233786,0.0,0.0,0.0,0.0,0.0,0.35711605795107093,0.0,0.15247062582087959,0.0,0.8080003423493629,0.3281505915889494,0.0,0.23692554685932077,0.0,0.0,0.0,0.0,0.8080003423493629,25,1,6,1,0
290,KRL0062,0.0,0.0,0.056636044680824685,0.0,0.0,0.0,0.0,0.0,0.15338326507741798,0.0,0.0,0.0,0.34589006920803556,0.27676931465673993,0.0,0.6198595541988441,0.0,0.0,0.0,0.0,0.34589006920803556,5,2,2,-1,0
291,HCS0003,0.17988165680473367,0.2790901777225188,0.002101918611756081,0.0,0.0,0.26666666666666666,0.0,0.0,0.38049752180186963,0.0,0.3581218274111674,0.0,0.09728292963834306,0.6954234037154154,0.22123893805309736,0.2848423100078712,0.1828908554572271,0.29325231586877154,0.0560471976401179,0.18181818181818182,0.09728292963834306,20,1,-1,-1,0
292,LHN0151,0.46414602346805744,0.0,0.23100085543199314,0.0,0.0,0.0,0.0,0.0,0.07519292301900998,0.2,0.0,0.0,0.5187404992940614,0.09518293251815879,0.0,0.3702948377996078,0.0,0.0,0.0,0.0,0.5187404992940614,17,4,1,-1,0
293,MMG0943,0.16202453514389317,0.0,0.05585970915312234,0.0,0.0,0.0,0.0,0.0,0.0738216235110645,0.0,0.0,0.0,0.36606527018543566,0.24273283336699625,0.0,0.4367497435110863,0.0,0.0,0.0,0.0,0.36606527018543566,2,2,2,6,0
294,CWR0502,0.5163055686018256,0.12274271853916945,0.22818428449224,0.0,0.0,0.1,0.0,0.0,0.09119141727837381,0.0,0.3984391338238368,0.0,0.39753876952144473,0.39758187996928845,0.1065989847715736,0.6018914535062958,0.06768189509306259,0.12692729577906195,0.015228426395939,0.09090909090909091,0.39753876952144473,1,5,2,2,0
295,AAN0823,0.19306184012066363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07938426407704166,0.0,0.16691631300102627,0.0,0.3961796689515591,0.005215515564322263,0.0,0.40303699244096514,0.0,0.0,0.0,0.0,0.3961796689515591,3,3,3,5,0
296,HRW0550,0.6168639053254438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20723960839617298,0.0,0.0,0.0,0.7539653091296614,0.22693168123751528,0.0,0.597948409206686,0.0,0.0,0.0,0.0,0.7539653091296614,15,2,1,3,0
297,GTD0219,0.0,0.37135256969967717,0.22733525517091333,0.0,0.0,0.36666666666666664,0.0,0.2992057643494637,0.09515626150786832,0.0,0.19826813974320684,0.0,0.410977781870713,0.2774750356350555,0.25225225225225223,0.6242684551124027,0.1921921921921922,0.377721032538619,0.045045045045045,0.36363636363636365,0.410977781870713,7,1,6,2,1
298,DMG0358,0.6388647848501864,0.0,0.22765301694747156,0.0,0.0,0.0,0.0,0.35861130281420145,0.07835706966141749,0.0,0.0,0.0,0.36746159391831057,0.26867539549606284,0.0,0.25318052180332806,0.0,0.0,0.0,0.0,0.36746159391831057,7,1,6,3,0
299,VMJ0546,0.0,0.3245679939894816,0.22865697177074426,0.0,0.0,0.3333333333333333,0.0,0.0,0.09041200345548173,0.25,0.13379750308684313,0.0,0.3861054550227294,0.2308520457149371,0.30864197530864196,0.5233655881771302,0.18209876543209874,0.3364515123168069,0.0679012345679012,0.18181818181818182,0.3861054550227294,16,2,1,3,0
300,KAL0395,0.5613723058201306,0.0,0.2525734037963224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34394565226960516,0.21970765212951246,0.0,0.4894612476457061,0.0,0.0,0.0,0.0,0.34394565226960516,22,2,2,2,0
301,WTF0387,0.1655420602789024,0.0,0.058086063897050635,0.0,0.0,0.0,0.0,0.0,0.10740322479452914,0.2,0.0,0.0,0.22667817819664648,0.23072468121681794,0.0,0.5526192563487786,0.0,0.0,0.0,0.0,0.22667817819664648,4,2,1,2,0
302,EGD0409,0.25274725274725274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13692893401015224,0.0,0.17459724493583906,0.23424071076010855,0.0,0.43339497147444117,0.0,0.0,0.0,0.0,0.17459724493583906,9,2,3,6,0
303,BDB0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08732879739365448,0.2,0.12915458061397148,0.0,0.33845997925524784,0.007497447039824464,0.0,0.622601529886297,0.0,0.0,0.0,0.0,0.33845997925524784,3,3,3,2,0
304,GOK0238,0.0,0.0,0.05645851154833191,0.0,0.0,0.0,0.0,0.0,0.09957683495914382,0.0,0.0,0.0,0.41668433890655265,0.23037528493115103,0.0,0.7715243781046794,0.0,0.0,0.0,0.0,0.41668433890655265,22,2,2,1,0
305,JCR0770,0.717948717948718,0.0,0.05625723343229508,0.0,0.0,0.0,0.0,0.0,0.06465423235609573,0.0,0.0,0.0,0.3921793081521301,0.06136162147440112,0.0,0.5144071661832035,0.0,0.0,0.0,0.0,0.3921793081521301,6,5,3,4,0
306,BJH0811,0.30880780850569367,0.0,0.39406404582140075,0.0,0.0,0.0,0.0,0.0,0.19110928597094606,0.38,0.10532994923857865,0.0,0.4188336238110235,0.23023948876533992,0.0,0.5530893254588252,0.0,0.0,0.0,0.0,0.4188336238110235,0,2,2,5,0
307,DGW0752,0.0,0.0,0.2824636441402909,0.0,0.0,0.0,0.0,0.0,0.0894033502729155,0.2,0.10532994923857865,0.0,0.4255189925196916,0.3782822523439808,0.0,0.5239060199081695,0.0,0.0,0.0,0.0,0.4255189925196916,1,5,2,4,0
308,CMM0487,0.22198242639124396,0.0,0.05644450447475975,0.0,0.0,0.0,0.0,0.0,0.2901853278449367,0.2,0.16493526935033245,0.0,0.4759524056120874,0.39565247353867333,0.0,0.28306703714472814,0.0,0.0,0.0,0.0,0.4759524056120874,1,5,2,2,0
309,SLB0049,0.1766381766381766,0.0,0.22825699951448455,0.0,0.0,0.0,0.0,0.0,0.07599284773197817,0.2,0.0,0.0,0.36252078289660616,0.4784965692980756,0.0,0.5143753311523724,0.0,0.0,0.0,0.0,0.36252078289660616,27,2,1,-1,0
310,EMW0772,0.3096223683876374,0.10081278601188444,0.22818574247046783,0.0,0.0,0.06666666666666667,0.0,0.0,0.14519798479275048,0.33333333333333337,0.10532994923857865,0.0,0.506271006467772,0.057359582737033024,0.06818181818181815,0.5853297712718444,0.04545454545454543,0.08725231737392634,0.0151515151515151,0.09090909090909091,0.506271006467772,6,5,3,4,0
311,RMW0542,0.2963037617475875,0.09999316986544635,0.23022691198939857,0.0,0.0,0.1,0.0,0.0,0.1500032733492091,0.0,0.0,0.0,0.472497474205845,0.21381591113592957,0.0606060606060606,0.5868297445510597,0.06397306397306396,0.10715196870482183,0.0303030303030303,0.18181818181818182,0.472497474205845,4,2,1,3,1
312,WSR0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41081020747637176,0.22828747395262364,0.0,0.41531085207778595,0.0,0.0,0.0,0.0,0.41081020747637176,0,2,2,1,0
313,MMB0488,0.0,0.0,0.05645851154833191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2106598984771573,0.0,0.3498316452231425,0.42354607451314236,0.0,0.4867441732168256,0.0,0.0,0.0,0.0,0.3498316452231425,1,5,2,2,0
314,SER0165,0.6746647847565279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060794278185582536,0.0,0.0,0.0,0.27361916524494667,0.292493764002967,0.0,0.5863882153450168,0.0,0.0,0.0,0.0,0.27361916524494667,5,5,2,-1,0
315,KQC0708,0.45381840199813306,0.0,0.22988671706957678,0.0,0.0,0.0,0.0,0.0,0.11141580862696401,0.2,0.0,0.0,0.4825229693180333,0.005235070039312298,0.0,0.5004040961308451,0.0,0.0,0.0,0.0,0.4825229693180333,3,3,3,4,0
316,MPT0376,0.18352751569687406,0.14102408472468742,0.2591924623940821,0.0,0.4444444444444444,0.13333333333333333,0.15384615384615385,0.0,0.07599284773197817,0.0,0.38578680203045673,0.09090909090909091,0.37086678947852825,0.224849930004192,0.1266375545851528,0.499164203249582,0.08296943231441047,0.14823468858378844,0.0349344978165938,0.09090909090909091,0.37086678947852825,4,2,1,2,0
317,FBA0348,0.7015384615384616,0.0,0.22740520649318444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12804817358415443,0.0,0.3845672821365813,0.3684976760024155,0.0,0.5397797936713644,0.0,0.0,0.0,0.0,0.3845672821365813,14,1,6,3,0
318,ANP0555,0.0,0.0,0.2871038048127348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40252102295247205,0.23851309129789888,0.0,0.5175785220274394,0.0,0.0,0.0,0.0,0.40252102295247205,4,2,1,3,0
319,ARA0252,0.4937883474468841,0.0,0.22861098612024508,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.10532994923857865,0.0,0.4049610192623021,0.23647940222523628,0.0,0.47106384515526756,0.0,0.0,0.0,0.0,0.4049610192623021,26,2,3,1,0
