,user,email_size,attachments,recipients,working_day_emails,address_count,weekend_emails,insider,working_day_files,weekend_files,doc,exe,jpg,pdf,txt,zip,weekend_device,weekday_device,weekday_http,weekend_http,url_shortened,black_domains,tld_am,tld_co,tld_com,tld_eu,tld_fm,tld_gov,tld_li,tld_me,tld_net,tld_org,tld_ph,tld_tv,tld_uk,tld_us,role,functional_unit,department,team
150,LOM0086,30084.89409559513,0.6118088097469541,1.6432989690721649,15.46376811594203,2,0,0,4,0,2.6952380952380954,0.019047619047619,0.2761904761904762,0.7523809523809524,0.238095238095238,0.1904761904761904,0,2,95.0,0.0,2.0,1.0,0.0,2.0,83.36619718309859,1.0,1.4166666666666667,0.0,0.0,1.0,2.871559633027523,5.414285714285715,1.0,0.0,4.547008547008547,0.0,9,2,3,2
151,MCJ0324,29852.229411764707,0.1470588235294117,1.6705882352941177,2.8813559322033897,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,3.843220338983051,0.0,1.3333333333333333,3.843220338983051,142.52890173410404,1.5,0.0,2.915422885572139,0.0,0.0,13.441176470588236,2.915343915343916,1.0588235294117647,0.0,1.4411764705882353,0.0,1,5,2,1
152,JOL0024,30168.59656084656,0.6190476190476191,1.6071428571428572,8.790697674418604,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,0.0,0.0,0.0,96.67246376811596,0.0,0.0,1.818181818181818,0.0,0.0,9.5125786163522,8.27331189710611,0.0,0.0,0.0,0.0,5,1,3,-1
153,SCF0608,30064.139894667544,0.0,1.6244239631336406,8.780346820809248,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,2.815384615384616,0.0,1.25,2.815384615384616,140.63005780346822,1.0,0.0,2.8446601941747574,0.0,0.0,15.1651376146789,4.511450381679389,0.0,0.0,1.44,1.4222222222222225,1,5,2,3
154,HBO0413,30071.68480052753,0.5014836795252225,1.6201780415430267,8.791304347826086,2,0,1,3,0,2.1116279069767443,0.0372093023255813,0.1581395348837209,0.586046511627907,0.1488372093023255,0.1720930232558139,0,2,95.39318885448915,0.0,0.0,1.0952380952380951,1.0666666666666669,0.0,86.81114551083591,2.0,1.5333333333333334,4.039106145251397,0.0,1.476923076923077,4.33445945945946,2.5617021276595744,0.0,1.0,1.3,1.25,23,2,3,6
155,SSG0250,30382.39349112426,0.0,1.680473372781065,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.0,1.0,0.0,1.0,91.02608695652174,1.1538461538461535,1.25,1.0,0.0,1.0357142857142858,2.182857142857143,2.128654970760234,1.0,0.0,2.407563025210084,0.0,26,2,3,1
156,JMH0543,30450.49551345962,0.5274177467597209,1.7028913260219345,2.932748538011696,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,93.89473684210526,0.0,2.3424657534246576,0.0,0.0,1.0833333333333333,1.1666666666666667,0.0,0.0,0.0,1.3636363636363635,1.2,15,2,1,3
157,LLV0602,30152.385365853657,0.4257452574525745,1.6509485094850949,10.695652173913045,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,0.0,0.0,0.0,0.0,145.6387283236994,0.0,1.1,1.0,0.0,0.0,10.637770897832818,5.64,2.0,0.0,1.0,2.2850678733031677,1,5,2,3
158,ENC0234,30194.96919509772,0.3706525339516396,1.6425968863862206,8.776162790697674,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.710843373493976,0.0,0.0,1.710843373493976,89.81853281853282,0.0,1.4583333333333333,0.0,0.0,0.0,1.978142076502732,2.9953488372093022,1.0,0.0,1.3333333333333333,1.0,16,2,1,1
159,HKB0418,29676.475044740502,0.3646848279976138,1.642274806124478,14.576811594202898,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,88.17771084337349,0.0,0.0,1.0666666666666669,0.0,0.0,5.609836065573771,2.569377990430622,1.0,0.0,0.0,0.0,23,2,3,6
160,ZSK0258,29716.274455261937,0.5521557719054242,1.6490496059341675,10.73134328358209,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,1.6938775510204085,0.0,0.0,82.20809248554913,1.015625,2.5,1.463768115942029,0.0,0.0,6.041800643086817,2.862815884476534,1.0689655172413792,0.0,5.03257328990228,1.0,9,2,3,2
161,GCR0554,30161.34980366492,0.2054973821989529,1.6367801047120418,8.832369942196532,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,87.82658959537572,0.0,1.0,0.0,0.0,1.0,2.960714285714286,4.97239263803681,0.0,0.0,1.0,0.0,16,2,1,3
162,AKW0167,30127.165019762844,0.6857707509881423,1.6551383399209487,2.941860465116279,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,2.7850467289719627,0.0,0.0,102.02601156069365,0.0,2.096774193548387,2.1479289940828403,0.0,0.0,7.15987460815047,4.588850174216028,0.0,0.0,1.1290322580645162,1.1666666666666667,5,5,2,1
163,ECL0930,29715.947523778286,0.7917349950803542,1.662512299114464,8.8121387283237,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,91.61271676300578,0.0,1.0,0.0,0.0,0.0,1.0833333333333333,3.737864077669903,0.0,0.0,0.0,0.0,0,2,2,6
164,CFW0264,30118.67631892106,0.328044426814756,1.6307021023403412,8.753472222222221,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,2.5172413793103448,0.0,0.0,85.66666666666667,0.0,1.5454545454545454,2.6129032258064515,0.0,2.4375,2.125,4.3090909090909095,0.0,0.0,2.0,0.0,30,2,3,3
165,NCK0421,30172.84131736527,0.6377245508982036,1.6137724550898205,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.0,0.0,1.48,1.0,87.53757225433526,0.0,1.0,1.0,0.0,0.0,4.770562770562771,3.6908396946564888,0.0,1.0,1.7230769230769232,2.1030927835051547,22,2,3,6
166,JBD0616,29466.96119402985,0.4238805970149253,1.674626865671642,1.0,2,0,0,2,0,1.7559055118110236,0.0157480314960629,0.1496062992125984,0.4409448818897638,0.1889763779527559,0.1181102362204724,0,8,162.0,0.0,4.264462809917355,2.986607142857143,2.5,4.264462809917355,136.95664739884393,0.0,1.375,3.708029197080292,0.0,0.0,7.8544303797468356,9.492625368731565,0.0,0.0,2.3391812865497075,2.81875,1,5,2,3
167,RGG0064,30064.643723113026,0.171490027375831,1.6302307391474384,14.780346820809248,28,0,1,12,0,7.0,0.0,0.0,4.0,1.0,0.0,0,1,95.01351351351352,0.0,0.0,1.0,2.125,0.0,80.00450450450451,0.0,0.0,6.754189944134078,0.0,0.0,6.875,2.9545454545454546,0.0,0.0,0.0,0.0,2,2,2,-1
168,AIP0982,30049.95251177394,0.0,1.6440345368916798,14.728323699421964,2,0,0,25,0,16.5,0.175,1.3708333333333331,5.095833333333333,1.3625,1.2541666666666669,0,1,100.0,0.0,0.0,0.0,0.0,0.0,95.8231884057971,0.0,2.531746031746032,1.0,0.0,1.0,1.6422764227642277,2.325,1.125,0.0,1.4777070063694266,1.234375,8,1,3,-1
169,CAB0614,29988.18422726309,0.4036463854144583,1.635785456858173,13.632947976878611,2,0,0,4,0,2.960591133004926,0.0443349753694581,0.2561576354679803,0.8916256157635468,0.2315270935960591,0.2019704433497537,0,1,162.0,0.0,1.0,0.0,0.0,1.0,140.95664739884393,2.3767123287671232,1.1428571428571428,3.051792828685259,0.0,0.0,7.5186335403726705,6.236760124610592,1.0,0.0,2.7783018867924527,3.744186046511628,1,5,2,3
170,AIP0394,29789.67988107037,0.4112983151635282,1.635282457879088,2.950292397660818,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,1.92,0.0,88.03188405797101,0.0,1.6428571428571428,0.0,0.0,1.2173913043478262,5.045751633986928,2.477477477477477,1.0,0.0,1.09375,1.1428571428571428,2,2,2,2
171,PPF0435,29876.162689804773,0.3659436008676789,1.647939262472885,13.47953216374269,2,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,6,95.00344827586208,0.0,2.117647058823529,1.0,0.0,2.117647058823529,86.88620689655173,0.0,1.7766990291262137,1.0666666666666669,0.0,0.0,3.842741935483871,4.188755020080321,0.0,1.55,1.1538461538461535,1.0,13,2,3,7
172,KWE0082,30070.16902944384,0.0,1.6255906942929843,8.705696202531646,2,0,0,7,0,4.512578616352202,0.0440251572327044,0.3396226415094339,1.3742138364779874,0.3647798742138364,0.389937106918239,0,2,95.0,0.0,0.0,0.0,0.0,0.0,88.9393063583815,0.0,1.2173913043478262,1.0,0.0,1.173913043478261,2.7857142857142856,4.166089965397924,1.0,1.55,1.5,1.5,26,2,3,1
173,AJH0175,30010.4971676108,0.4595134955014995,1.6434521826057982,8.69855072463768,2,0,0,3,0,2.055555555555556,0.0416666666666666,0.1111111111111111,0.625,0.2916666666666667,0.1527777777777778,0,1,153.0,0.0,10.853503184713375,4.130208333333333,0.0,10.853503184713375,128.8121387283237,0.0,1.0,0.0,0.0,0.0,11.136904761904765,4.178832116788321,1.0,0.0,1.3529411764705883,0.0,1,5,2,1
174,NJB0243,30478.76923076923,0.7514792899408284,1.6923076923076923,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.1333333333333333,1.5,0.0,1.1333333333333333,89.7485549132948,1.6666666666666667,0.0,1.4736842105263157,0.0,1.0666666666666669,3.0840336134453783,2.7361702127659573,1.0,0.0,2.0297619047619047,0.0,26,2,3,1
175,WAB0143,29538.923383084577,0.1880597014925373,1.6686567164179105,2.9130434782608696,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,2.7222222222222223,0.0,0.0,2.7222222222222223,90.79133858267716,0.0,1.7804878048780488,0.0,0.0,0.0,2.573099415204678,2.117647058823529,1.0,0.0,1.6633663366336633,1.2727272727272727,12,3,4,-1
176,NRD0548,29970.1679389313,0.0,1.6870229007633588,8.733333333333333,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.4933333333333334,0.0,0.0,1.4933333333333334,86.54575163398692,0.0,2.4198895027624308,3.87557603686636,0.0,1.28125,2.012121212121212,2.79295154185022,0.0,0.0,1.2820512820512822,1.328358208955224,4,2,1,3
177,KES0729,30159.667261196988,0.0,1.635354736424891,14.62608695652174,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,0.0,0.0,15.907120743034056,0.0,129.70809248554914,1.0,1.5555555555555556,1.326315789473684,0.0,0.0,2.2613065326633164,13.026470588235297,1.25,0.0,2.426900584795322,2.2234848484848486,1,5,2,4
178,MLP0668,29599.20882352941,0.5392156862745098,1.6519607843137254,2.9565217391304346,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,2.798816568047337,0.0,0.0,85.4364161849711,2.106837606837607,1.1428571428571428,1.0,0.0,0.0,4.142857142857143,4.37082066869301,0.0,0.0,0.0,1.0,4,2,1,4
179,BLS0678,30229.945652173912,0.0,1.6284584980237151,2.941860465116279,2,0,1,5,0,3.0,0.0,0.0,2.0,0.0,0.0,0,1,95.0099502487562,0.0,0.0,1.7254901960784317,0.0,0.0,87.33830845771145,2.18796992481203,0.0,2.1739130434782608,0.0,1.7291666666666667,1.6296296296296295,3.5084745762711864,1.0,0.0,1.4074074074074074,1.9583333333333333,4,2,1,4
180,PBP0002,30104.34315834768,0.4012478485370052,1.6234939759036144,13.433526011560694,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,0.0,1.0,0.0,110.99420289855072,0.0,0.0,1.0,0.0,0.0,1.8270676691729324,2.354430379746836,1.3636363636363635,0.0,1.8779342723004693,0.0,5,-1,-1,-1
181,EHR0096,30288.71597633136,0.8076923076923077,1.6863905325443789,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,91.01734104046244,0.0,1.6,0.0,0.0,0.0,1.908450704225352,3.2261146496815285,0.0,0.0,1.1,1.1666666666666667,22,2,3,4
182,SDF0017,30055.580103008942,0.1767416644076985,1.635131471943616,10.66184971098266,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,0.0,0.0,0.0,110.72832369942196,0.0,1.0,1.0,0.0,0.0,1.2222222222222223,3.668896321070234,0.0,0.0,0.0,0.0,24,1,1,-1
183,KPR0497,29820.759612169844,0.6519558676028084,1.6272149782681378,8.694767441860465,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,3.0046296296296298,1.7062146892655368,1.1428571428571428,3.0046296296296298,148.34682080924856,0.0,0.0,2.008928571428572,0.0,1.565217391304348,1.6226415094339623,6.934579439252336,1.3333333333333333,4.9880239520958085,2.4615384615384617,1.7301587301587302,1,5,2,2
184,DLS0383,29854.250499001995,0.1901197604790419,1.668163672654691,8.789473684210526,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90.0,0.0,1.4285714285714286,1.4655172413793105,1.0,1.4285714285714286,81.9393063583815,0.0,0.0,2.3475935828877006,0.0,1.0,3.7363013698630136,3.615894039735099,1.0,0.0,1.595505617977528,0.0,15,2,1,2
185,TSM0363,29897.90260385609,0.3981315841780958,1.6473862055257404,14.582608695652176,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,113.8728323699422,0.0,0.0,0.0,0.0,0.0,102.53179190751445,0.0,1.6666666666666667,0.0,5.417241379310345,1.0,3.365853658536585,4.866449511400652,0.0,0.0,1.0,0.0,7,1,6,3
186,KNG0672,30135.245874587457,0.5735973597359736,1.666996699669967,8.782608695652174,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,1.0,0.0,85.29900332225914,2.2756756756756755,0.0,1.528301886792453,0.0,0.0,2.783783783783784,5.589928057553957,1.0,1.702127659574468,2.189873417721519,0.0,16,2,1,4
187,CAA0612,29734.33234421365,0.0,1.6528189910979227,1.0,2,0,0,6,0,4.101010101010101,0.0303030303030303,0.3333333333333333,1.2727272727272727,0.4141414141414141,0.3232323232323232,0,1,170.0,0.0,0.0,0.0,0.0,0.0,157.22832369942196,0.0,1.0,1.1724137931034482,0.0,0.0,9.132686084142394,3.370656370656371,1.0,0.0,1.6864406779661016,2.437185929648241,1,5,2,3
188,ALD0544,30796.308605341248,0.0,1.6646884272997031,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,1.0,0.0,0.0,87.37101449275362,0.0,1.5161290322580645,1.2285714285714286,0.0,1.0,7.48639455782313,2.060810810810811,1.0,0.0,2.6666666666666665,1.25,4,2,1,3
189,CUD0795,29841.54055525313,0.0,1.5876428960261295,10.64927536231884,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,1.5,0.0,0.0,84.28034682080924,1.9772727272727275,2.4285714285714284,5.030612244897959,0.0,1.0,2.4170616113744074,3.180811808118081,0.0,0.0,4.173469387755102,1.0,16,2,1,5
190,UCS0227,29543.414110429447,0.7607361963190185,1.6012269938650308,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.4405594405594406,3.375,0.0,1.4405594405594406,88.11560693641619,0.0,1.7560975609756098,0.0,0.0,1.1363636363636365,3.435810810810811,3.580204778156997,1.0,0.0,1.0,1.0,4,2,1,1
191,CSH0626,29703.8095952024,0.1896551724137931,1.6559220389805098,2.92463768115942,2,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,162.0,5.83044982698962,0.0,0.0,5.890965732087228,141.16455696202533,0.0,0.0,1.0,0.0,3.1048387096774195,12.29810298102981,1.0,0.0,0.0,0.0,3.5894736842105264,1,5,2,3
192,KAT0270,31003.98208955224,0.5432835820895522,1.626865671641791,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.2352941176470589,2.176470588235294,1.0,1.2352941176470589,83.04335260115607,0.0,0.0,2.877934272300469,0.0,0.0,5.286153846153846,5.195121951219512,1.2272727272727273,1.5,1.3333333333333333,0.0,9,2,3,4
193,HIW0536,29673.04473161034,0.7803180914512923,1.6530815109343937,2.9501466275659824,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,143.0,0.0,1.0,1.1428571428571428,0.0,1.0,136.5072463768116,0.0,1.25,1.8867924528301887,0.0,1.0,3.1219512195121952,4.765273311897106,1.0,0.0,1.0,0.0,32,2,1,3
194,JCG0316,29678.709475074284,0.4295146913172664,1.6289204357873883,8.805232558139535,2,0,0,6,0,4.40952380952381,0.0349206349206349,0.3523809523809524,1.3174603174603174,0.346031746031746,0.4,0,2,162.0,0.0,4.087136929460581,2.723404255319149,0.0,4.087136929460581,139.8757225433526,1.0,1.8409090909090908,3.2016129032258065,0.0,0.0,7.790322580645161,9.825301204819278,1.0,1.4666666666666666,1.2173913043478262,1.641025641025641,1,5,2,1
195,HRB0351,30096.385623510723,0.0,1.6354249404289118,14.597101449275362,2,17,0,23,23,15.375,0.1607142857142857,1.0892857142857142,4.607142857142857,1.3035714285714286,1.2321428571428572,1,1,190.0,190.0,0.0,0.0,0.0,0.0,162.9242819843342,0.0,2.2375,2.144578313253012,0.0,0.0,3.916317991631799,22.97082228116711,0.0,0.0,1.4782608695652173,1.4210526315789471,34,2,3,6
196,PGC0066,29655.20065681445,0.4091954022988506,1.652545155993432,8.800578034682081,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,0.0,1.0,0.0,98.94219653179192,0.0,0.0,1.675324675324675,0.0,0.0,6.850993377483444,8.952380952380953,0.0,0.0,0.0,0.0,5,2,2,1
197,PGO0433,30003.74660033168,0.6805970149253732,1.632172470978441,8.73913043478261,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,88.78901734104046,0.0,0.0,1.3157894736842106,0.0,1.0,3.336065573770492,2.6091370558375635,0.0,0.0,3.244343891402715,0.0,13,2,3,7
198,DSB0731,30501.41246290801,0.0,1.6765578635014835,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,0.0,0.0,12.009771986970684,0.0,130.31791907514452,0.0,2.2526315789473683,13.871875,0.0,0.0,6.25,1.1833333333333331,0.0,0.0,1.3870967741935485,1.907488986784141,1,5,2,4
199,TJD0996,30632.355,0.522,1.641,2.9239766081871346,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,8.352941176470589,0.0,80.71676300578035,0.0,2.32,1.0,0.0,1.0,3.9407894736842106,2.711934156378601,1.0,0.0,1.2142857142857142,1.6129032258064515,9,3,2,-1
200,DFH0188,30291.086053412462,0.0,1.6597428288822949,2.938953488372093,2,0,0,25,0,16.0398406374502,0.1513944223107569,1.235059760956175,5.027888446215139,1.2390438247011952,1.330677290836653,0,1,29.0,0.0,0.0,0.0,0.0,0.0,26.86705202312139,0.0,1.0833333333333333,0.0,0.0,0.0,2.008771929824561,1.477777777777778,0.0,0.0,1.0,0.0,6,5,3,1
201,JLM0364,30240.761427425823,0.8500400962309543,1.6303127506014434,14.416184971098266,2,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,113.92537313432835,0.0,0.0,6.0,0.0,0.0,101.86567164179104,0.0,1.4736842105263157,0.0,5.635761589403973,1.0588235294117647,4.32890365448505,3.5434782608695654,0.0,0.0,1.2,1.25,7,1,6,3
202,CNE0352,30767.2921686747,0.1837349397590361,1.6927710843373494,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,190.0,0.0,0.0,0.0,0.0,0.0,162.96242774566474,0.0,0.0,1.8818181818181816,0.0,0.0,0.0,26.29705882352941,0.0,0.0,0.0,0.0,34,2,3,7
203,GQP0743,29733.98809523809,0.0,1.7321428571428572,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,3.0166666666666666,0.0,7.949458483754513,3.0166666666666666,136.84393063583815,2.636363636363636,2.3448275862068964,2.71505376344086,0.0,0.0,7.061488673139158,6.937086092715232,1.0,0.0,3.36231884057971,1.914141414141414,1,5,2,4
204,MYD0978,30058.77302114276,0.553031626769177,1.636204787698759,13.492917847025495,2,0,1,15,0,6.0,0.0,2.0,3.0,1.0,3.0,1,2,114.0,3.0,0.0,1.4772727272727273,0.0,0.0,108.55555555555556,0.0,1.0526315789473684,2.1728395061728394,0.0,0.0,1.9381443298969072,3.935185185185185,1.0,0.0,1.0,1.0952380952380951,24,1,1,-1
205,TDJ0998,30117.78101898102,0.0,1.638961038961039,14.507246376811594,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.1590909090909092,1.4,9.364217252396166,1.1590909090909092,82.21676300578035,1.15,1.4285714285714286,0.0,0.0,0.0,1.7486631016042782,2.84765625,0.0,0.0,1.0,1.7696335078534031,26,3,2,-1
206,BAH0875,30040.625,0.4375,1.6577380952380951,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,4.669014084507042,0.0,0.0,4.669014084507042,138.89306358381504,0.0,0.0,3.4297520661157024,0.0,0.0,9.927272727272728,7.571865443425076,1.0,0.0,1.5,2.142857142857143,1,5,2,5
207,NAB0801,30226.07730923695,0.0,1.620481927710843,2.912280701754386,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,85.80346820809248,0.0,0.0,0.0,0.0,1.0,4.652567975830816,4.870870870870871,0.0,0.0,0.0,1.0,4,2,1,5
208,CTW0500,30422.751737835155,0.0,1.6425024826216486,2.927325581395349,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,0.0,1.6143790849673203,1.1851851851851851,0.0,154.34971098265896,0.0,2.6666666666666665,1.0,0.0,0.0,3.509523809523809,4.980891719745223,1.0,0.0,1.05,1.7741935483870968,1,5,2,2
209,DPS0262,29856.7156302521,0.2023529411764706,1.62890756302521,17.196531791907514,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,84.95495495495496,1.2222222222222223,1.0,0.0,0.0,0.0,2.4285714285714284,3.989690721649485,0.0,0.0,5.22,1.0,9,2,3,2
210,NMC0486,29596.24682698731,0.7618570474281897,1.6259185036740147,8.678260869565218,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,0.0,1.9102564102564104,0.0,0.0,138.78197674418604,0.0,1.9655172413793105,16.44891640866873,0.0,0.0,3.317241379310345,5.076190476190476,1.2857142857142858,0.0,1.1470588235294117,1.0,1,5,2,2
211,AJF0370,30144.456930305405,0.5732184808144087,1.6562255285826155,9.78544061302682,2,10,0,29,26,19.0,0.1983914209115281,1.5951742627345844,5.857908847184986,1.4557640750670242,1.5254691689008042,10,11,113.95211267605634,110.66666666666669,1.0,0.0,0.0,1.0,101.66487935656836,1.368421052631579,1.84,2.302325581395349,1.7941176470588236,1.4893617021276595,3.606271777003484,6.749295774647887,0.0,1.0,2.0259740259740258,0.0,7,1,6,3
212,PKB0429,30029.9942185008,0.0,1.6317783094098883,14.497109826589597,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.8584070796460177,1.0,0.0,1.8584070796460177,88.1242774566474,1.625,0.0,1.1666666666666667,0.0,0.0,5.635483870967742,2.119047619047619,1.4444444444444444,0.0,0.0,0.0,13,2,3,7
213,LEM0605,29862.164006384675,0.62390263367917,1.6406624102154828,14.485549132947977,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.0,0.0,2.7979274611398965,0.0,1.0,2.7979274611398965,141.8092485549133,1.0,1.0833333333333333,4.276264591439689,0.0,0.0,5.694444444444445,7.961904761904762,0.0,6.628205128205129,1.5116279069767442,2.36,1,5,2,3
214,LDB0090,30279.31736526946,0.5658682634730539,1.6616766467065869,1.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,1.0333333333333334,0.0,0.0,106.4942196531792,0.0,1.4788732394366195,1.943181818181818,0.0,2.201550387596899,2.178807947019868,3.827586206896552,1.0,0.0,1.8099173553719008,2.154471544715447,5,2,3,3
215,AMR0400,30003.436069455405,0.1983030781373322,1.638910812943962,14.689855072463768,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,1.8083333333333331,0.0,1.948051948051948,1.8083333333333331,82.82947976878613,0.0,1.7714285714285714,1.2857142857142858,0.0,1.0,7.591044776119403,2.94140625,2.04040404040404,0.0,1.5294117647058822,1.181818181818182,2,2,2,2
216,CSB0080,30414.46406570842,0.0,1.6519507186858315,2.9877300613496933,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,2.351851851851852,1.0,0.0,104.95375722543352,0.0,1.0,1.3627450980392155,0.0,1.0833333333333333,3.483739837398374,6.419753086419753,1.0,0.0,1.0606060606060606,0.0,5,2,3,1
217,RGN0408,30184.83699059561,0.219435736677116,1.6990595611285266,14.177777777777775,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,1.0,0.0,0.0,91.05491329479769,0.0,1.4523809523809523,0.0,0.0,0.0,2.7664670658682637,2.8480565371024733,0.0,0.0,1.1363636363636365,1.2222222222222223,23,2,3,6
218,MGS0974,29900.409158489445,0.2066607195955991,1.6342551293487957,9.747826086956522,2,10,0,3,3,1.962264150943396,0.0377358490566037,0.1509433962264151,0.5849056603773585,0.1320754716981132,0.1886792452830188,1,1,114.0,114.0,0.0,1.3958333333333333,1.5,0.0,111.46315789473684,0.0,0.0,1.8,0.0,0.0,1.763157894736842,1.8579545454545452,0.0,0.0,1.90625,0.0,24,1,1,-1
219,JRS0362,30120.913401382943,0.5459334869937438,1.5828119855120184,8.802898550724638,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,0.0,0.0,0.0,106.15606936416184,0.0,1.6391752577319587,1.1428571428571428,0.0,1.05,3.907563025210084,4.922829581993569,0.0,0.0,1.08,1.2,7,1,6,3
220,MPM0220,30152.34328358209,0.8328358208955224,1.6149253731343285,1.0,2,0,1,30,0,19.796296296296298,0.2222222222222222,1.6157407407407407,6.162037037037037,1.6990740740740742,1.4722222222222223,0,11,113.66203703703704,0.0,0.0,9.49397590361446,0.0,0.0,103.30555555555556,0.0,2.088888888888889,2.808,1.7142857142857142,1.818181818181818,4.841269841269841,3.723926380368098,0.0,1.0,1.9166666666666667,0.0,7,1,6,2
